gene_name	gene_length	rm_count	by_count
YCL030C	2400	1571.0	1329.0
YLR352W	2424	96.0	0.0
YFR018C	1092	97.0	251.0
YJL212C	2400	49.0	127.0
YNL242W	4779	0.0	146.0
YNL162W-A	219	0.0	47.0
YOL090W	2895	250.0	505.0
YNL145W	117	0.0	158.0
YNR021W	1215	46.0	293.0
YBR094W	2262	150.0	198.0
YOR306C	1566	240.0	50.0
YDR035W	1113	465.0	321.0
YGL053W	714	0.0	0.0
YEL017C-A	132	205.0	174.0
YNL093W	663	50.0	0.0
YOL001W	882	46.0	99.0
YBL111C	2004	0.0	0.0
YPL224C	1455	0.0	159.0
YLR137W	1104	150.0	50.0
YDL042C	1689	147.0	0.0
YBR096W	693	297.0	242.0
YDR531W	1104	372.0	306.0
YHR214W-A	486	0.0	0.0
YOL136C	1194	51.0	97.0
YLR002C	1992	517.0	198.0
YER145C	1215	521.0	203.0
YER110C	3342	830.0	291.0
YHR123W	1176	282.0	220.0
YOR304W	3363	387.0	193.0
YEL050W-A	192	51.0	0.0
YHL010C	1758	49.0	95.0
YIL082W	873	0.0	50.0
YMR191W	1122	50.0	0.0
YLR108C	1458	314.0	190.0
YKR008W	1878	171.0	98.0
YDR226W	669	659.0	506.0
YLR097C	1035	97.0	0.0
YDR108W	2097	97.0	189.0
YER041W	2280	145.0	322.0
YBR036C	1233	412.0	223.0
YBR191W-A	75	116.0	84.0
YGL102C	429	469.0	510.0
YMR079W	915	297.0	345.0
YMR126C	1029	143.0	52.0
YGL014W	2667	150.0	170.0
YML043C	1524	90.0	98.0
YLR068W	456	47.0	46.0
YMR279C	1623	50.0	0.0
YER027C	1254	100.0	93.0
YKR073C	321	51.0	0.0
YDL013W	1860	262.0	305.0
YKR088C	1014	153.0	148.0
YMR206W	942	0.0	0.0
YOR196C	1245	464.0	144.0
YOR231W	1527	97.0	162.0
YPR036W	1437	1097.0	944.0
YCR087C-A	462	228.0	44.0
YGR235C	702	379.0	217.0
YDR068W	933	148.0	92.0
YLR406C	342	409.0	330.0
YLR406C-A	150	0.0	0.0
YKL173W	3027	285.0	43.0
YLR383W	3345	100.0	47.0
YNL219C	1668	50.0	286.0
YDR525W	330	50.0	0.0
YDR469W	528	155.0	87.0
YGL051W	705	0.0	44.0
YNL160W	1065	100.0	196.0
YER053C-A	114	162.0	0.0
YMR013C	1560	193.0	149.0
YDR219C	1398	0.0	298.0
YCR011C	3150	576.0	841.0
YNL055C	852	753.0	372.0
YIL134C-A	204	0.0	0.0
YFL002C	1821	240.0	50.0
YDR155C	489	555.0	502.0
YGL181W	1191	280.0	96.0
YKL093W	1020	0.0	51.0
YPL087W	954	487.0	150.0
YDR302W	660	197.0	142.0
YJL054W	1437	149.0	241.0
YNL335W	678	0.0	0.0
YJL225W-A	483	0.0	0.0
YPR154W	648	0.0	0.0
YKL122C	504	147.0	94.0
YAL038W	1503	1536.0	1555.0
YAL047C	1869	0.0	95.0
YDR285W	2628	0.0	0.0
YGR107W	450	0.0	0.0
YAR019W-A	333	0.0	0.0
YOL119C	1506	379.0	460.0
YIL169C	2988	338.0	742.0
YOR320C	1476	257.0	150.0
YJL096W	486	149.0	126.0
YHR142W	951	454.0	131.0
YPL129W	735	139.0	112.0
YBR190W	312	0.0	47.0
YOL162W	648	0.0	49.0
YLR196W	1731	460.0	400.0
YJL203W	843	50.0	0.0
YAL065C	387	0.0	0.0
YIL147C	3663	142.0	148.0
YOR107W	930	0.0	49.0
YDL239C	2373	47.0	50.0
YML081C-A	180	209.0	50.0
YKL017C	2052	146.0	0.0
YLR230W	306	178.0	149.0
YPL201C	1386	0.0	0.0
YBL018C	402	0.0	98.0
YDR131C	1671	97.0	139.0
YIL012W	342	0.0	0.0
YEL031W	3648	541.0	245.0
YOL071W	489	0.0	0.0
YNR053C	1461	691.0	730.0
YDL063C	1863	263.0	386.0
YNL298W	2529	202.0	94.0
YBR290W	966	336.0	274.0
YNR075W	1125	0.0	49.0
YML113W	747	245.0	81.0
YHR202W	1809	143.0	50.0
YHR008C	702	203.0	97.0
YLR446W	1302	156.0	0.0
YFR051C	1641	449.0	290.0
YHL037C	402	50.0	0.0
YNR068C	819	49.0	0.0
YGR129W	648	47.0	0.0
YAR018C	1308	275.0	100.0
YOR369C	432	518.0	494.0
YOR025W	1344	250.0	148.0
YOR092W	1842	66.0	97.0
YGR021W	873	260.0	149.0
YGL070C	369	144.0	146.0
YGL256W	1149	203.0	191.0
YOL038C-A	96	0.0	0.0
YER184C	2385	50.0	95.0
YMR107W	348	0.0	0.0
YER166W	4716	246.0	150.0
YHR015W	1980	0.0	0.0
YCR027C	630	177.0	53.0
YDL194W	2655	97.0	50.0
YDL009C	324	48.0	0.0
YIL021W	957	283.0	298.0
YNL198C	303	50.0	0.0
YGL115W	969	613.0	347.0
YBL053W	375	50.0	0.0
YBR077C	489	260.0	95.0
YDR176W	2109	47.0	280.0
YDR381W	681	812.0	584.0
YGL103W	450	1010.0	928.0
YDR484W	1926	148.0	0.0
YOR207C	3450	534.0	294.0
YGL128C	852	0.0	50.0
YGR192C	999	1054.0	1082.0
YBL045C	1374	843.0	515.0
YPR184W	4611	0.0	92.0
YER064C	1518	0.0	49.0
YLL021W	4401	296.0	191.0
YLR407W	687	156.0	48.0
YBR088C	777	396.0	174.0
YLR076C	423	520.0	493.0
YBR055C	2700	285.0	149.0
YOR175C	1860	396.0	327.0
YNL329C	3093	102.0	191.0
YJL015C	285	0.0	0.0
YLL002W	1311	50.0	91.0
YGL028C	1629	623.0	506.0
YGR216C	1830	143.0	178.0
YNL012W	1896	0.0	48.0
YJL220W	453	0.0	0.0
YHR182C-A	474	451.0	308.0
YCR085W	354	0.0	0.0
YPL184C	1839	97.0	248.0
YLR282C	342	0.0	48.0
YDR203W	318	49.0	47.0
YDR252W	450	0.0	0.0
YJL037W	675	0.0	0.0
YDR054C	888	301.0	56.0
YBR008C	1647	159.0	96.0
YMR306C-A	390	0.0	0.0
YPR171W	1731	48.0	50.0
YKL103C	1545	99.0	195.0
YLR114C	2295	255.0	96.0
YML037C	1023	95.0	94.0
YLR141W	1092	50.0	100.0
YDL089W	1455	50.0	0.0
YPL159C	762	47.0	52.0
YBR102C	2262	101.0	0.0
YNL144W-A	84	0.0	0.0
YOR008W-B	102	0.0	0.0
YDR096W	2685	142.0	47.0
YJL120W	324	0.0	0.0
YDR055W	1335	770.0	398.0
YBR175W	948	386.0	146.0
YPL046C	300	50.0	128.0
YIL002W-A	210	78.0	0.0
YKL196C	603	441.0	273.0
YNR005C	405	0.0	0.0
YFR021W	1503	48.0	50.0
YNL129W	723	268.0	45.0
YJR013W	1212	245.0	251.0
YDL176W	2127	51.0	45.0
YKR027W	2298	145.0	0.0
YHR053C	186	115.0	170.0
YKL034W	2277	115.0	0.0
YKL061W	342	0.0	0.0
YJR042W	2235	690.0	413.0
YMR281W	915	49.0	0.0
YKL169C	384	221.0	176.0
YDR241W	288	0.0	49.0
YFL027C	1494	141.0	436.0
YPL133C	1341	148.0	99.0
YMR302C	2553	295.0	245.0
YBR230W-A	201	50.0	50.0
YMR189W	3105	1674.0	1028.0
YBR204C	1128	146.0	139.0
YDL223C	3141	100.0	96.0
YNR023W	1701	245.0	97.0
YOL096C	939	148.0	47.0
YAL004W	648	377.0	111.0
YBR259W	2067	139.0	93.0
YDR406W	4590	199.0	0.0
YNL240C	1476	95.0	95.0
YBR222C	1632	50.0	97.0
YJL184W	372	94.0	0.0
YNL091W	3723	379.0	194.0
YER025W	1584	452.0	460.0
YMR226C	804	488.0	497.0
YHL012W	1482	50.0	45.0
YOL086C	1047	1092.0	1111.0
YPL273W	978	404.0	180.0
YGR015C	987	0.0	0.0
YDR037W	1776	1300.0	562.0
YGR040W	1107	0.0	0.0
YER178W	1263	407.0	218.0
YOL003C	1137	48.0	99.0
YPL222W	2067	251.0	96.0
YBR137W	540	47.0	46.0
YHR121W	564	165.0	199.0
YOL138C	4026	0.0	50.0
YDR533C	714	193.0	144.0
YER147C	1875	139.0	290.0
YOL038W	765	485.0	303.0
YDR183C-A	258	100.0	0.0
YKL211C	1455	648.0	388.0
YDR220C	294	0.0	50.0
YLR424W	2127	198.0	117.0
YCL066W	528	94.0	0.0
YER043C	1350	1287.0	480.0
YCL059C	951	312.0	149.0
YLR095C	2439	149.0	151.0
YBR034C	1047	310.0	278.0
YLR040C	675	232.0	0.0
YJR063W	378	98.0	125.0
YKR105C	1749	0.0	50.0
YDL157C	357	237.0	100.0
YLR131C	2313	148.0	99.0
YDL040C	2565	543.0	339.0
YDL015C	933	426.0	173.0
YLR347W-A	141	50.0	0.0
YKR086W	3216	250.0	99.0
YML041C	843	98.0	240.0
YER078C	1536	95.0	156.0
YDR499W	2244	193.0	98.0
YMR204C	1263	48.0	144.0
YML014W	840	239.0	45.0
YKR071C	1047	284.0	233.0
YGL261C	363	0.0	0.0
YOR233W	2403	246.0	297.0
YMR179W	2277	48.0	97.0
YMR013C-A	150	50.0	48.0
YGR280C	816	235.0	52.0
YGR237C	2358	107.0	0.0
YEL069C	1695	0.0	0.0
YKL120W	975	322.0	356.0
YKL175W	1512	212.0	280.0
YLR381W	2202	49.0	147.0
YMR011W	1626	50.0	49.0
YDL200C	567	50.0	76.0
YJR009C	999	1047.0	1076.0
YER092W	378	96.0	50.0
YLR214W	2061	99.0	0.0
YCR054C	1692	144.0	98.0
YCR013C	648	740.0	731.0
YFL004W	2487	586.0	526.0
YIR017W-A	600	195.0	51.0
YGL183C	660	0.0	0.0
YMR153W	1428	196.0	234.0
YMR124W	2832	146.0	0.0
YDR003W-A	123	0.0	0.0
YPR103W	864	582.0	440.0
YPL085W	6588	101.0	0.0
YPR152C	1398	246.0	143.0
YJL052W	999	495.0	689.0
YER038W-A	381	142.0	50.0
YDR355C	303	0.0	0.0
YDR300C	1287	418.0	273.0
YGL087C	414	48.0	0.0
YHR007C-A	216	49.0	0.0
YPR080W	1377	1463.0	1417.0
YGR172C	747	95.0	115.0
YAL045C	309	147.0	156.0
YOR396W	5391	0.0	195.0
YGR105W	234	166.0	139.0
YBR269C	417	85.0	162.0
YDR283C	4980	197.0	149.0
YBR192W	1134	415.0	140.0
YER007C-A	546	177.0	125.0
YOR049C	1065	49.0	48.0
YER133W-A	342	76.0	49.0
YBR125C	1182	174.0	49.0
YJL094C	2622	394.0	258.0
YGL043W	930	197.0	195.0
YNL166C	1347	208.0	244.0
YOL160W	342	0.0	49.0
YAL067C	1782	0.0	0.0
YIL132C	642	50.0	0.0
YIL145C	930	143.0	152.0
YPL189C-A	207	126.0	102.0
YDR464C-A	189	0.0	0.0
YLR194C	765	359.0	290.0
YKL015W	2940	243.0	246.0
YLR236C	324	0.0	50.0
YJR089W	2865	98.0	47.0
YPL110C	3672	344.0	51.0
YJL201W	1800	0.0	197.0
YLR146W-A	189	56.0	0.0
YKL040C	771	97.0	293.0
YCR038W-A	126	0.0	0.0
YLR249W	3135	3107.0	2763.0
YGL158W	1539	0.0	50.0
YOL073C	969	109.0	274.0
YPL203W	1143	149.0	96.0
YNR055C	1761	326.0	420.0
YIL014W	1893	50.0	314.0
YHR200W	807	387.0	326.0
YDR184C	885	143.0	0.0
YDR133C	336	342.0	402.0
YML115C	1608	328.0	238.0
YNL221C	2628	249.0	91.0
YOR353C	2376	283.0	189.0
YOL055C	1656	237.0	50.0
YIL032C	357	0.0	0.0
YNL108C	813	189.0	97.0
YFR053C	1458	116.0	0.0
YHL035C	4779	137.0	50.0
YLR336C	2700	516.0	198.0
YFR002W	2520	279.0	341.0
YBR211C	975	147.0	228.0
YGR089W	2811	145.0	47.0
YGR023W	1656	148.0	98.0
YGL072C	360	97.0	0.0
YGL258W	621	51.0	0.0
YDR056C	618	50.0	189.0
YDL196W	330	0.0	46.0
YHR100C	558	96.0	97.0
YBR057C	1101	235.0	100.0
YPL269W	1935	50.0	0.0
YER186C	921	246.0	317.0
YER164W	4407	187.0	0.0
YER131W	360	406.0	358.0
YCL058C	459	48.0	0.0
YBL051C	2007	146.0	102.0
YGL113W	2007	146.0	46.0
YGR009C	1956	200.0	100.0
YCL005W	771	150.0	98.0
YGL105W	1131	616.0	362.0
YEL019C	804	0.0	48.0
YPR186C	1290	188.0	198.0
YGR194C	1803	96.0	99.0
YDR486C	690	60.0	124.0
YBL047C	4146	193.0	437.0
YOR315W	1041	359.0	274.0
YLL023C	840	48.0	0.0
YMR032W	2010	147.0	141.0
YMR193C-A	387	0.0	47.0
YDL129W	876	0.0	50.0
YPL099C	549	143.0	0.0
YGL026C	2124	881.0	462.0
YDR201W	498	0.0	198.0
YDR254W	1377	98.0	94.0
YGR263C	1275	0.0	47.0
YNL045W	2016	167.0	139.0
YNL010W	726	521.0	580.0
YJL222W	4650	50.0	148.0
YGR214W	759	766.0	654.0
YPR002W	1551	291.0	50.0
YCR083W	384	50.0	99.0
YNL310C	525	138.0	48.0
YDR052C	2115	238.0	242.0
YPR173C	1314	377.0	199.0
YGR249W	1371	0.0	50.0
YJL031C	984	164.0	171.0
YDL021W	936	48.0	189.0
YLR143W	2058	243.0	330.0
YEL073C	324	0.0	50.0
YDR524W-C	90	180.0	169.0
YBR239C	1590	195.0	98.0
YML035C	2433	192.0	50.0
YFL010W-A	285	135.0	128.0
YLR112W	420	98.0	0.0
YFL025C	3090	238.0	0.0
YKL009W	711	576.0	358.0
YFL052W	1398	47.0	0.0
YOR124C	3819	424.0	337.0
YDR094W	336	0.0	50.0
YJL126W	924	149.0	50.0
YJL159W	1242	870.0	983.0
YHR063C	1140	335.0	532.0
YPL044C	549	170.0	50.0
YPL033C	846	0.0	0.0
YLR317W	435	0.0	0.0
YCL052C	1251	306.0	96.0
YNR003C	954	332.0	214.0
YDR376W	1482	272.0	227.0
YKL194C	1389	208.0	93.0
YFR023W	1836	0.0	50.0
YNL127W	2862	99.0	149.0
YPL182C	384	96.0	0.0
YLR280C	351	50.0	50.0
YJR040W	2340	198.0	96.0
YPR119W	1476	372.0	144.0
YJR015W	1533	45.0	386.0
YHR051W	447	367.0	366.0
YKR029C	2256	196.0	141.0
YKL036C	393	102.0	50.0
YJL104W	450	267.0	81.0
YPR010C-A	219	220.0	49.0
YOR296W	3870	147.0	0.0
YDL174C	1764	865.0	221.0
YMR194C-B	222	50.0	50.0
YMR194C-A	225	0.0	99.0
YDL103C	1434	193.0	122.0
YMR287C	2910	196.0	48.0
YOR106W	852	94.0	0.0
YBR220C	1683	416.0	295.0
YPL131W	894	941.0	796.0
YIL115C	4383	444.0	197.0
YOL101C	939	0.0	0.0
YJL088W	1017	664.0	338.0
YHR158C	3495	101.0	0.0
YKL033W-A	711	449.0	238.0
YGR155W	1524	805.0	686.0
YMR300C	1533	477.0	259.0
YFR049W	372	139.0	47.0
YBL028C	321	146.0	112.0
YDL221W	552	98.0	48.0
YKL089W	1650	123.0	51.0
YOR006C	942	246.0	183.0
YLR277C	2340	248.0	90.0
YJR157W	363	0.0	0.0
YOR028C	888	51.0	50.0
YNL333W	897	146.0	50.0
YAL002W	3825	0.0	150.0
YHR018C	1392	1323.0	1023.0
YDR408C	645	334.0	259.0
YPL067C	597	94.0	50.0
YDR274C	372	50.0	52.0
YKR035W-A	615	48.0	188.0
YNL141W	1044	428.0	443.0
YKR090W	2121	224.0	50.0
YMR220W	1356	748.0	353.0
YOR108C-A	210	0.0	47.0
YOL097W-A	186	0.0	0.0
YOR308C	1764	149.0	0.0
YIL006W	1122	0.0	50.0
YDR523C	1473	0.0	0.0
YPL220W	654	734.0	696.0
YOR268C	399	0.0	0.0
YGR017W	894	144.0	96.0
YDR031W	366	0.0	0.0
YOL005C	363	50.0	150.0
YOR213C	747	94.0	90.0
YEL050C	1182	459.0	154.0
YGL224C	843	45.0	94.0
YBR206W	324	179.0	243.0
YNL268W	1836	486.0	281.0
YDR535C	501	0.0	0.0
YOR068C	345	87.0	101.0
YGR039W	312	46.0	47.0
YER141W	1461	535.0	362.0
YKL213C	2148	352.0	288.0
YPR159C-A	102	50.0	50.0
YLL029W	2250	248.0	275.0
YCL064C	1083	0.0	0.0
YML029W	2517	195.0	207.0
YJR154W	1041	58.0	0.0
YCR048W	1833	97.0	148.0
YCR033W	3681	150.0	88.0
YDL114W-A	114	0.0	50.0
YDR104C	3738	48.0	195.0
YDR222W	1248	313.0	99.0
YBL039W-B	180	0.0	0.0
YLR042C	486	50.0	0.0
YIR039C	1614	0.0	0.0
YKR059W	1188	1214.0	921.0
YBR032W	303	0.0	0.0
YNL202W	879	46.0	49.0
YJL186W	1761	393.0	493.0
YER023W	861	427.0	315.0
YDR399W	666	669.0	569.0
YML016C	2079	241.0	147.0
YOR388C	1131	0.0	0.0
YLR133W	1749	244.0	95.0
YDL017W	1524	101.0	50.0
YOR060C	774	50.0	189.0
YOR235W	315	0.0	0.0
YGL263W	1143	100.0	0.0
YKL183C-A	213	0.0	0.0
YGR282C	942	698.0	717.0
YJL005W	6081	47.0	96.0
YJL050W	3222	666.0	513.0
YKL177W	339	46.0	0.0
YDL202W	750	250.0	48.0
YML083C	1257	0.0	50.0
YLR216C	1116	445.0	517.0
YMR017W	1194	0.0	98.0
YKR033C	426	191.0	97.0
YER090W	1524	229.0	146.0
YLR159W	345	0.0	50.0
YCR015C	954	50.0	50.0
YDR159W	3906	240.0	196.0
YGL185C	1140	99.0	50.0
YMR151W	438	50.0	50.0
YBL070C	321	0.0	0.0
YOR165W	2331	365.0	0.0
YDL086C-A	435	346.0	131.0
YPR150W	522	50.0	0.0
YAL005C	1929	788.0	516.0
YPR105C	2586	285.0	359.0
YNL331C	1131	50.0	48.0
YPL083C	1404	141.0	0.0
YDR357C	369	45.0	222.0
YJR021C	945	88.0	0.0
YGL089C	363	0.0	0.0
YPL158C	2277	149.0	196.0
YGR170W	3417	192.0	95.0
YOL148C	1815	352.0	145.0
YPR082C	432	169.0	0.0
YJR129C	1020	145.0	101.0
YDR281C	315	0.0	55.0
YGL203C	2190	238.0	236.0
YDR008C	351	146.0	145.0
YBR127C	1554	887.0	1103.0
YOR047C	1335	256.0	44.0
YGL009C	2340	1276.0	957.0
YIL130W	2895	97.0	145.0
YDR368W	939	396.0	329.0
YMR299C	939	138.0	193.0
YLR234W	1971	98.0	50.0
YJL167W	1059	808.0	461.0
YBR149W	1035	405.0	316.0
YDR088C	1149	86.0	114.0
YCR020C-A	267	148.0	48.0
YKL042W	1092	47.0	50.0
YNL066W	1263	465.0	343.0
YPL112C	1185	372.0	189.0
YKL013C	516	275.0	152.0
YLR159C-A	132	129.0	124.0
YIL016W	480	237.0	189.0
YOL028C	738	49.0	50.0
YNR057C	714	118.0	0.0
YDR186C	2634	292.0	96.0
YML117W	3405	341.0	591.0
YHR206W	1869	144.0	130.0
YOL122C	1728	329.0	343.0
YNL223W	1485	94.0	0.0
YOL053W	1188	242.0	148.0
YFR055W	1023	191.0	384.0
YIL030C	3960	241.0	97.0
YLR442C	2937	248.0	100.0
YJR103W	1737	301.0	601.0
YLR343W	1668	46.0	145.0
YOR021C	642	466.0	222.0
YER133W	939	796.0	669.0
YNL089C	477	165.0	218.0
YER162C	2265	186.0	50.0
YDL190C	2886	248.0	244.0
YHR102W	3243	293.0	94.0
YBR051W	351	0.0	0.0
YMR243C	1329	840.0	595.0
YGL111W	1392	310.0	145.0
YMR307C-A	195	164.0	97.0
YHR139C	981	0.0	0.0
YOR132W	1656	50.0	192.0
YPR188C	492	99.0	0.0
YOR374W	1560	142.0	193.0
YLL025W	375	50.0	50.0
YCL007C	393	127.0	104.0
YGR196C	2454	147.0	100.0
YDR433W	441	325.0	162.0
YBL062W	381	99.0	0.0
YBL049W	417	0.0	0.0
YAL019W-A	570	50.0	99.0
YER057C	390	198.0	98.0
YGL024W	336	50.0	0.0
YKR010C	2316	100.0	245.0
YMR034C	1305	50.0	97.0
YLR085C	1317	113.0	144.0
YOR179C	567	50.0	100.0
YCR081W	4284	49.0	96.0
YDR423C	1230	100.0	49.0
YPR004C	1035	372.0	270.0
YGR261C	2430	275.0	437.0
YPL228W	1650	346.0	196.0
YJL019W	2049	48.0	147.0
YMR116C	960	1179.0	1079.0
YNL047C	1971	394.0	94.0
YDR256C	1548	50.0	49.0
YGL030W	318	451.0	376.0
YJL033W	2313	581.0	293.0
YOR182C	192	354.0	312.0
YHR049C-A	297	115.0	101.0
YDR050C	747	798.0	825.0
YGR061C	4077	1336.0	528.0
YGR035W-A	222	0.0	0.0
YNL312W	822	132.0	246.0
YPL241C	807	148.0	149.0
YLR145W	606	157.0	139.0
YPR059C	387	50.0	0.0
YPR022C	3402	196.0	96.0
YLR110C	402	485.0	484.0
YDL023C	321	101.0	147.0
YEL071W	1491	1442.0	1120.0
YML062C	1179	99.0	169.0
YER138W-A	105	0.0	47.0
YFL050C	2577	50.0	50.0
YBR106W	567	601.0	544.0
YKR001C	2115	615.0	336.0
YLR390W-A	717	516.0	465.0
YLR064W	822	249.0	251.0
YNL078W	1224	197.0	235.0
YJL124C	519	163.0	117.0
YPR131C	588	118.0	96.0
YKL143W	1392	101.0	163.0
YDR374C	921	0.0	0.0
YHR061C	945	0.0	150.0
YDR453C	591	133.0	50.0
YNL125C	2022	46.0	0.0
YDR321W	1146	319.0	328.0
YNR001C	1440	892.0	542.0
YNL178W	723	784.0	795.0
YKL030W	606	146.0	191.0
YDR167W	621	95.0	96.0
YJR017C	513	100.0	234.0
YPL180W	2400	169.0	47.0
YHR057C	618	226.0	199.0
YJL106W	1938	95.0	46.0
YOR380W	1641	49.0	49.0
YDL101C	1542	202.0	191.0
YBL100W-C	120	0.0	0.0
YMR285C	1548	246.0	148.0
YBR226C	411	0.0	0.0
YLL018C-A	297	84.0	0.0
YIL117C	957	0.0	95.0
YAL055W	543	0.0	69.0
YPL137C	3831	151.0	46.0
YOL103W	1830	491.0	709.0
YHR156C	1023	0.0	52.0
YGR157W	2610	680.0	404.0
YGL168W	333	0.0	0.0
YJL165C	2568	329.0	101.0
YBR168W	1242	233.0	143.0
YMR306W	5358	0.0	46.0
YMR070W	1473	161.0	100.0
YHR162W	390	477.0	480.0
YLR275W	333	50.0	0.0
YOR004W	765	200.0	141.0
YOR138C	2016	340.0	102.0
YDL227C	1761	0.0	613.0
YGL093W	2754	242.0	100.0
YLR324W	1572	0.0	49.0
YGR139W	339	46.0	0.0
YNL143C	393	104.0	57.0
YKL215C	3861	288.0	142.0
YCL042W	360	0.0	49.0
YDR334W	4545	196.0	194.0
YBR288C	1452	243.0	323.0
YKR092C	1221	486.0	97.0
YMR222C	672	48.0	49.0
YPL277C	1464	97.0	50.0
YOR211C	2646	101.0	49.0
YGR011W	327	0.0	0.0
YDR521W	336	0.0	0.0
YGL226W	372	0.0	148.0
YOR324C	1809	0.0	95.0
YAR020C	168	0.0	50.0
YBR208C	5508	98.0	291.0
YHL025W	999	519.0	420.0
YDR537C	606	0.0	49.0
YGR037C	264	218.0	45.0
YBR076C-A	267	48.0	0.0
YER143W	1287	295.0	50.0
YDR343C	1713	210.0	99.0
YGR284C	933	418.0	405.0
YER152W-A	567	49.0	54.0
YCR031C	414	456.0	476.0
YDR106W	855	0.0	44.0
YLL006W	1281	50.0	50.0
YOR237W	1305	0.0	48.0
YIL049W	762	97.0	0.0
YMR175W	240	0.0	0.0
YBR030W	1659	293.0	197.0
YLR440C	2130	143.0	141.0
YLR428C	345	146.0	95.0
Q0065	1671		
YLR044C	1692	1728.0	1701.0
YBR065C	1095	212.0	50.0
YLR099C	1185	145.0	0.0
YOR149C	1551	100.0	0.0
YOR298C-A	456	455.0	379.0
YOL007C	1026	100.0	0.0
YDR429C	825	519.0	432.0
YML010W	3192	656.0	236.0
YER074W	408	441.0	452.0
YER021W	1572	524.0	447.0
YMR208W	1332	234.0	101.0
YEL052W	1530	100.0	0.0
YOR231C-A	201	46.0	0.0
YJL180C	978	292.0	100.0
YNL200C	741	150.0	52.0
YER129W	3429	190.0	49.0
YLR062C	378	401.0	365.0
YKR082W	3474	493.0	394.0
YOR027W	1770	305.0	115.0
YLR019W	1194	198.0	98.0
YJL007C	315	50.0	0.0
YPL081W	594	360.0	613.0
YGR226C	210	0.0	0.0
YHL028W	1818	95.0	583.0
YDL045W-A	288	47.0	97.0
YLR210W	1383	98.0	0.0
YDL204W	1182	94.0	0.0
YLR171W	390	50.0	99.0
YKR031C	5052	147.0	46.0
YER119C-A	372	101.0	115.0
YML081W	3756	314.0	47.0
YHR181W	687	139.0	50.0
YER096W	1539	0.0	0.0
YMR128W	3804	332.0	196.0
YJL029C	2469	372.0	486.0
YGL130W	1380	286.0	476.0
YMR157C	768	98.0	49.0
YCL005W-A	222	191.0	152.0
YCR017C	2862	342.0	151.0
YBL072C	603	650.0	732.0
YGL187C	468	564.0	228.0
YJR082C	342	0.0	0.0
YMR048W	954	50.0	151.0
YOR167C	204	262.0	259.0
YPR107C	627	144.0	49.0
YMR013W-A	81	80.0	50.0
YJR023C	402	97.0	47.0
YGR176W	348	45.0	50.0
YKL011C	1062	98.0	94.0
YKL044W	321	0.0	0.0
YAL049C	741	348.0	191.0
YOR018W	2514	0.0	95.0
YGL201C	3054	147.0	148.0
YPR084W	1371	49.0	91.0
YBR121C	2004	1246.0	778.0
YDL146W	1476	0.0	146.0
YMR062C	1326	486.0	315.0
YMR015C	1617	833.0	291.0
YHL015W-A	84	0.0	0.0
YDR322W	1104	205.0	247.0
YGL262W	528	0.0	0.0
YAL063C	3969	0.0	46.0
YDR260C	513	100.0	70.0
YBR147W	891	176.0	148.0
YNL064C	1230	722.0	391.0
YNL031C	411	428.0	446.0
YIL136W	1182	47.0	96.0
YLR190W	1476	294.0	50.0
YOR023C	1701	50.0	98.0
YOR098C	3231	97.0	288.0
YIL018W	765	804.0	898.0
YCL016C	1143	193.0	150.0
YHR039C	1935	443.0	293.0
YBR274W	1584	241.0	47.0
YML119W	1074	190.0	344.0
YBL012C	402	0.0	0.0
YHR204W	2391	306.0	101.0
YGR118W	438	521.0	515.0
YAR069C	294	0.0	0.0
YOR318C	306	0.0	99.0
YNR059W	1743	192.0	97.0
YDR180W	4482	94.0	148.0
YOL120C	561	715.0	590.0
YIL036W	1764	50.0	50.0
YOL051W	3246	47.0	0.0
YFR057W	456	0.0	0.0
YOR045W	186	84.0	100.0
YDR476C	675	50.0	0.0
YGR268C	597	0.0	0.0
YPL183W-A	282	96.0	76.0
YIL158W	615	100.0	0.0
YJR101W	801	408.0	236.0
YKR095W-A	267	104.0	50.0
YMR245W	621	0.0	52.0
YLR341W	1434	101.0	0.0
YDR029W	315	50.0	0.0
YGR058W	1008	47.0	0.0
YBR053C	1077	238.0	296.0
YDL192W	546	582.0	562.0
YLR029C	615	651.0	673.0
YBR082C	447	356.0	295.0
YER135C	393	0.0	0.0
YHR104W	984	100.0	0.0
YDL003W	1701	319.0	525.0
YDR363W-A	270	228.0	96.0
YDL078C	1032	542.0	184.0
YOR258W	654	0.0	0.0
YDR435C	987	48.0	99.0
YOR376W	369	0.0	0.0
YIL098C	468	169.0	50.0
YLL027W	753	106.0	198.0
YOR322C	2457	233.0	142.0
YHL006C	453	50.0	0.0
YGR198W	2454	257.0	349.0
YAR007C	1866	230.0	314.0
YHR073C-B	81	0.0	0.0
YML064C	738	244.0	149.0
YLR414C	792	517.0	193.0
YLR087C	8877	93.0	96.0
YKR012C	378	50.0	149.0
YBR085W	924	51.0	0.0
YMR036C	1665	146.0	51.0
YMR081C	1017	99.0	0.0
YGR218W	3255	671.0	318.0
YPL283W-B	483	0.0	0.0
YGR267C	732	306.0	253.0
YDL125C	477	316.0	145.0
YPR006C	1728	0.0	50.0
YMR114C	1107	99.0	0.0
YGL022W	2157	575.0	525.0
YJL153C	1602	407.0	0.0
YDR431W	312	0.0	0.0
YEL034C-A	603	617.0	556.0
YMR214W	1134	99.0	0.0
